Date,Site,Depth,Temp_C,P_mmHG,DO_perc,DO_mgL,Conductivity,pH,Chlorophyll,PC
22-08-02,1,1.5,25.5,737.5,117.4,9.6,722,8.8,9.29,0.31
22-08-02,1,1.75,25.5,737.5,117.4,9.6,721,8.8,9.22,0.31
22-08-02,1,2,25.5,737.5,116.5,9.52,721,8.8,9.23,0.31
22-08-02,1,2.25,25.5,737.5,116.5,9.52,721,8.8,9.34,0.32
22-08-02,1,2.5,25.4,737.5,115.4,9.44,720,8.79,9.69,0.31
22-08-02,1,2.75,25.4,737.5,107.8,8.82,720,8.76,9.92,0.37
22-08-02,1,3,25.1,737.4,64.3,5.31,749,8.2,12.14,0.53
22-08-02,1,3.25,24.7,737.5,44.3,3.67,776,7.8,15.87,0.93
22-08-02,2,0,25.8,737.5,125.7,10.21,723,8.87,6.64,0.05
22-08-02,2,0.5,24.2,737.5,99.9,8.37,754,8.5,7.51,0.18
22-08-02,3,0,25.3,737.5,132.3,10.98,806,8.59,11.67,0.89
22-08-02,3,0.5,25,737.5,134.5,11.09,806,8.56,14.49,1.27
22-08-02,3,0.75,23.9,737.5,72.4,6.14,984,7.69,6.48,0.3
22-08-02,4,0,25.8,737.4,126.7,10.3,721,8.84,4.34,-0.01
22-08-02,4,0.5,25.4,737.4,90.8,7.53,734,8.44,4.61,0.05
22-08-02,5,0,25.7,737.7,115.2,9.38,710,8.94,4.05,0
22-08-02,5,0.5,25.7,737.8,116.2,9.46,710,8.93,4.71,0.05
22-08-02,5,0.75,25.7,737.7,116.2,9.47,710,8.92,5.51,0.05
22-08-02,5,1,25.7,737.7,116.5,9.49,710,8.92,6,0.07
22-08-02,5,1.25,25.7,737.8,116.7,9.51,710,8.92,7.07,0.1
22-08-02,5,1.5,25.7,737.8,117.2,9.56,711,8.91,7.85,0.16
22-08-02,5,1.75,25.6,737.7,119,9.7,712,8.89,9.77,0.29
22-08-02,5,2,25.5,737.7,119.2,9.75,713,8.86,9.7,0.3
22-08-02,5,2.25,25.5,737.7,118.6,9.69,714,8.85,9.66,0.36
22-08-02,5,2.5,25.5,737.7,117.6,9.61,715,8.84,9.43,0.35
22-08-02,5,2.75,25.5,737.6,113.4,9.29,718,8.81,10.25,0.39
22-08-02,6,0,25.7,737.7,155.6,12.67,678,9.39,3.93,0.06
22-08-02,6,0.5,25.7,737.8,143.4,11.73,680,9.31,3.13,0.06
22-08-02,6,0.75,25.3,737.8,124.3,10.2,682,9.2,3.66,0.07
22-08-02,6,1,25.2,737.8,120.6,9.9,683,9.19,4.16,-0.08
22-08-02,6,1.25,25.1,737.8,117,9.61,684,9.17,3.77,-0.05
22-08-02,7,0,25.7,737.8,140.5,11.45,699,9.04,4.58,0.3
22-08-02,7,0.5,25.7,737.8,142.8,11.64,699,9.05,5.4,0.05
22-08-02,7,0.75,25.6,737.8,150.7,12.3,697,9.08,6.08,0.1
22-08-02,7,1,25.5,737.7,151.5,12.38,696,9.07,6.99,0.11
22-08-02,7,1.25,25.4,737.8,129.4,10.65,697,9.04,8.95,0.52
22-08-02,8,0,24.9,737.8,96.5,7.98,713,8.72,5.01,0.03
22-08-02,8,0.5,24.7,737.8,90,7.46,715,8.67,6,0.03
22-08-04,1,0,25.7,739,108.5,8.84,723,8.81,5.03,0.06
22-08-04,1,0.5,25.6,739,108.5,8.86,723,8.81,5.42,0.13
22-08-04,1,0.75,25.6,739,108.6,8.85,723,8.81,6.4,0.15
22-08-04,1,1,25.6,739.1,108.4,8.85,722,8.81,7.37,0.19
22-08-04,1,1.25,25.5,739,108,8.83,721,8.81,7.57,0.22
22-08-04,1,1.5,25.4,739.2,108,8.84,721,8.81,7.83,0.23
22-08-04,1,1.75,25.4,739,108,8.83,721,8.81,8.42,0.22
22-08-04,1,2,25.4,739,108,8.84,721,8.8,8.52,0.28
22-08-04,1,2.25,25.3,739,108,8.85,721,8.8,8.4,0.23
22-08-04,1,2.5,25.3,739.1,107.7,8.81,722,8.79,8.33,0.32
22-08-04,1,2.75,25.2,739,106.3,8.74,722,8.78,8.78,0.24
22-08-04,1,3,25.1,739,105.4,8.68,722,8.78,8.66,0.24
22-08-04,1,3.25,25,739,95.6,7.9,737,8.54,10.06,0.28
22-08-04,2,0,25.1,739,107.2,8.82,728,8.74,8.2,0.32
22-08-04,2,0.5,24.1,739,61,5.13,743,8.16,9.25,0.25
22-08-04,3,0,24.6,739,108.4,9.01,809,8.38,7.34,0.29
22-08-04,3,0.5,24.2,739,99.3,8.31,825,8.21,10.24,0.64
22-08-04,3,0.75,23.6,739,52.9,4.5,931,7.57,5.78,0.35
22-08-04,3,1,23.4,739,42.2,3.56,978,7.4,4.58,0.33
22-08-04,3,1.25,23.4,739,4.8,0.4,950,6.93,6.06,-0.06
22-08-04,4,0,25,738.9,89.3,7.37,730,8.62,7.88,0.32
22-08-04,4,0.5,24.5,739,42.5,3.56,740,8.18,8.94,0.34
22-08-04,4,0.75,24.3,738.9,31.5,2.63,746,7.92,10.96,0.58
22-08-04,5,0,25.8,739.1,104.3,8.47,715,8.87,4.79,0.12
22-08-04,5,0.5,25.8,739.2,104.8,8.52,716,8.86,4.82,0.1
22-08-04,5,0.75,25.8,739.2,105.1,8.55,716,8.86,6,0.15
22-08-04,5,1,25.7,739.3,105.5,8.59,717,8.59,6.73,0.19
22-08-04,5,1.25,25.7,739.2,105.5,8.59,717,8.86,7.69,0.2
22-08-04,5,1.5,25.6,739.3,105.5,8.63,714,8.91,8.12,0.3
22-08-04,5,1.75,25.5,739.3,105.1,8.59,711,8.91,7.84,0.38
22-08-04,5,2,25.5,739.3,106.9,9.74,709,8.93,8.56,0.35
22-08-04,5,2.25,25.5,739.2,108.3,8.85,709,8.93,8.64,0.34
22-08-04,5,2.5,25.5,739.2,107.1,8.76,710,8.92,8.3,0.35
22-08-04,5,2.75,25.5,739.3,107.1,8.76,710,8.92,8.47,0.33
22-08-04,6,0,26,739.3,203,15.87,676,9.7,2.77,-0.12
22-08-04,6,0.5,25.7,739.3,140,11.47,680,9.42,2.62,-0.03
22-08-04,6,0.75,25,739.3,104,8.59,680,9.26,2.95,-0.07
22-08-04,6,1,24.7,739.3,85.4,7.09,681,9.19,3.17,-0.09
22-08-04,6,1.25,24.5,739.3,70.6,5.88,682,9.14,2.36,-0.12
22-08-04,7,0,26.5,739.3,132.4,10.62,697,9.06,2.58,-0.06
22-08-04,7,0.5,26.4,739.3,128.8,10.36,697,9.04,2.51,-0.07
22-08-04,7,0.75,26.1,739.3,124.2,10.04,699,9,3.75,0
22-08-04,7,1,25.9,739.3,120.4,9.78,701,8.97,4.3,-0.01
22-08-04,7,1.25,25.3,739.3,96.4,7.91,707,8.81,7.23,0.3
22-08-04,8,0,26.6,739.3,120.9,9.68,713,8.87,3.8,-0.02
22-08-04,8,0.5,26.3,739.3,129.8,10.43,712,8.91,4.23,0.02
22-08-12,1,0,25.4,745.8,113.3,9.28,684,8.81,9.26,0.42
22-08-12,1,0.5,25.4,745.9,114.1,9.34,685,8.82,9.32,0.42
22-08-12,1,0.75,25.4,745.9,114.6,9.38,685,8.83,9.49,0.42
22-08-12,1,1,25.4,745.8,114.7,9.38,685,8.84,9.34,0.43
22-08-12,1,1.25,25.4,745.8,114.8,9.4,685,8.84,9.74,0.41
22-08-12,1,1.5,25.4,745.9,114.9,9.4,685,8.84,9.55,0.39
22-08-12,1,1.75,25.4,745.9,114.9,9.4,685,8.83,9.75,0.39
22-08-12,1,2,25.4,745.8,114.9,9.39,685,8.83,9.81,0.43
22-08-12,1,2.25,25.4,745.9,114.6,9.38,685,8.82,9.72,0.41
22-08-12,1,2.5,25.4,745.7,111.9,9.16,686,8.8,10.6,0.43
22-08-12,1,2.75,25.4,745.8,110.5,9.05,686,8.78,11.11,0.45
22-08-12,1,3,25.4,745.8,101,8.27,689,8.52,10.68,0.61
22-08-12,1,3.25,25,745.8,45.7,3.75,727,7.44,8.75,0.94
22-08-12,2,0,24.4,745.8,105.1,8.71,681,8.85,3.07,0.01
22-08-12,2,0.5,24,745.7,67,5.53,697,8.25,5.42,0.2
22-08-12,3,0,24.4,745.6,120.5,10.07,708,8.71,,
22-08-12,3,0.5,24.4,745.6,121,10.08,710,8.71,,
22-08-12,3,0.75,24.4,745.6,110,9.12,727,8.32,,
22-08-12,3,1,23.9,745.6,27.8,2.42,913,7.51,,
22-08-12,3,1.25,22.9,745.6,26.1,2.22,915,7.44,,
22-08-12,4,0,24.7,745.4,131.4,10.87,685,8.92,5.6,0.2
22-08-12,4,0.5,24.7,745.5,120.3,9.93,689,8.83,6.88,0.17
22-08-12,4,0.75,24,745.3,52.1,4.12,708,7.87,6.03,0.61
22-08-12,5,0,25.1,745.9,103.5,8.52,689,8.8,8.38,0.31
22-08-12,5,0.5,25.1,745.9,103.6,8.53,689,8.8,8.2,0.3
22-08-12,5,0.75,25.1,745.9,103.6,8.53,689,8.8,8.42,0.33
22-08-12,5,1,25.1,745.9,103.5,8.52,689,8.8,8.67,0.3
22-08-12,5,1.25,25.1,745.9,103.5,8.52,690,8.8,9.15,0.3
22-08-12,5,1.5,25.1,745.8,103.5,8.52,690,8.8,8.71,0.3
22-08-12,5,1.75,25.1,745.9,103.4,8.51,690,8.8,9.12,0.27
22-08-12,5,2,25.1,745.8,103.3,8.51,689,8.79,8.3,0.29
22-08-12,5,2.25,25.1,745.9,103.4,8.52,689,8.79,8.41,0.27
22-08-12,5,2.5,25.1,745.8,103.4,8.51,689,8.79,8.91,0.3
22-08-12,6,0,25,746.2,88.1,7.27,685,8.96,2.35,0
22-08-12,6,0.5,25,746.2,88,7.26,685,8.96,2.38,0
22-08-12,6,0.75,25,746.2,87.5,7.22,685,8.96,2.45,0
22-08-12,6,1,25,746.1,84.6,6.97,687,8.93,2.62,0
22-08-12,6,1.25,25,746.1,81.2,6.7,689,8.9,2.76,0
22-08-12,7,0,25.3,745.9,136.2,11.17,678,9.1,5.3,0.04
22-08-12,7,0.5,25.3,745.9,127.1,11.25,679,9.12,5.41,0.06
22-08-12,7,0.75,25.3,745.9,137.5,11.28,679,9.12,4.9,0.04
22-08-12,7,1,25.3,745.9,140.3,11.46,678,9.13,5.28,0.02
22-08-12,7,1.25,25.2,745.9,146.8,12.09,677,9.17,6.01,0.04
22-08-12,8,0,24.3,746.2,93.5,7.85,698,8.7,4.47,0.03
22-08-12,8,0.5,24.1,746.2,74.6,6.32,707,8.47,4.27,0.15
22-08-12,8,0.75,23.9,746.2,51.5,4.27,715,8.13,6.01,0.29
22-08-16,1,0,23.6,742.5,105.3,8.91,715,8.73,4.72,0.16
22-08-16,1,0.5,23.6,742.6,105.4,8.92,715,8.73,7.29,0.32
22-08-16,1,0.75,23.6,742.5,105.5,8.94,715,8.73,8.14,0.33
22-08-16,1,1,23.5,742.6,105.6,8.95,714,8.73,8.7,0.37
22-08-16,1,1.25,23.5,742.6,105.5,8.95,715,8.73,9.16,0.36
22-08-16,1,1.5,23.4,742.5,105.3,8.94,714,8.72,9.16,0.36
22-08-16,1,1.75,23.4,742.6,105.1,8.93,714,8.72,9.39,0.35
22-08-16,1,2,23.4,742.6,104.9,8.91,714,8.72,9.76,0.38
22-08-16,1,2.25,23.4,742.6,103.2,8.78,714,8.71,9.35,0.38
22-08-16,1,2.5,23.3,742.6,102.4,8.71,714,8.71,9.19,0.36
22-08-16,1,2.75,23.3,742.6,101.6,8.65,714,8.7,10.26,0.39
22-08-16,1,3,23.2,742.5,95.1,8.12,715,8.64,9.58,0.34
22-08-16,1,3.25,22.9,742.6,53.6,4.63,742,7.9,5.81,0.25
22-08-16,2,0,23.1,742.6,108,9.21,710,8.86,5.37,0.2
22-08-16,3,0,23.5,742.5,133.9,11.35,746,8.77,5.2,0.2
22-08-16,3,0.5,23.4,742.6,132.9,11.29,752,8.73,7.43,0.4
22-08-16,3,0.75,22.8,742.6,106.3,9.11,785,8.47,11.62,0.75
22-08-16,3,1,21.5,742.6,55.1,4.86,889,7.76,3.97,0.14
22-08-16,3,1.25,21.6,742.6,58.4,5.11,877,7.75,4.99,0.18
22-08-16,4,0,23.9,742.3,124.3,10.37,714,8.77,4,0.25
22-08-16,4,0.5,23.8,742.5,110.5,9.3,717,8.71,5.51,0.27
22-08-16,4,0.75,23.3,742.4,52.6,4.5,727,8.16,4.56,0.2
22-08-16,5,0,23.4,742.3,101.9,8.65,716,8.69,7.14,0.42
22-08-16,5,0.5,23.4,742.3,101.8,8.65,716,8.69,9.25,0.51
22-08-16,5,0.75,23.4,742.3,100.8,8.57,716,8.68,10.73,0.58
22-08-16,5,1,23.4,742.4,100.5,8.54,716,8.68,10.65,0.55
22-08-16,5,1.25,23.2,742.3,97.6,8.32,716,8.66,12.29,0.69
22-08-16,5,1.5,23.2,742.3,94.7,8.08,716,8.64,13.31,0.86
22-08-16,5,1.75,23.1,742.3,92,7.85,717,8.62,13.87,0.92
22-08-16,5,2,23.1,742.4,91.5,7.82,717,8.62,14,0.89
22-08-16,5,2.25,23.1,742.5,90.2,7.71,718,8.61,13.47,0.82
22-08-16,5,2.5,23.1,742.4,91.4,7.8,717,8.6,13.77,0.88
22-08-16,5,2.75,23.1,742.5,90.2,7.76,717,8.62,13.71,0.85
22-08-16,6,0,23.1,742.3,148.9,12.73,691,9.3,2.53,-0.02
22-08-16,6,0.5,22.9,742.3,142,12.18,693,9.25,1.9,-0.08
22-08-16,6,0.75,22.8,742.3,127.1,10.94,694,9.17,2.03,-0.1
22-08-16,6,1,22.7,742.3,91.1,7.88,698,9,1.3,-0.15
22-08-16,6,1.25,22.2,742.3,46.5,4.04,714,8.38,1.49,-0.04
22-08-16,7,0,23.4,742.4,102.6,8.73,708,8.81,3.2,-0.06
22-08-16,7,0.5,23.3,742.3,106,9.02,708,8.83,4.84,0.62
22-08-16,7,0.75,23.3,742.3,104.7,8.91,708,8.81,3.79,-0.04
22-08-16,7,1,23.2,742.3,101.5,8.65,708,8.79,4.48,-0.02
22-08-16,7,1.25,23.1,742.3,99.3,8.49,708,8.78,3.99,-0.04
22-08-16,8,0,22.2,742.3,98.5,8.57,716,8.65,5.28,0.11
22-08-16,8,0.5,22,742.3,83.8,7.32,720,8.49,4.64,0.05
22-08-16,8,0.75,21.9,742.3,74.2,6.49,721,8.39,5.48,0.18
22-08-18,1,0,24.2,739.4,126.3,10.62,714,8.84,6.63,0.17
22-08-18,1,0.5,24.2,739.4,127.3,10.66,713,8.84,7.54,0.21
22-08-18,1,0.75,24.2,739.5,127.7,10.69,713,8.83,8.25,0.21
22-08-18,1,1,24.2,739.5,127.8,10.71,714,8.83,8.5,0.26
22-08-18,1,1.25,24.1,739.5,128,10.78,715,8.82,9.99,0.27
22-08-18,1,1.5,23.9,739.5,130.4,10.99,715,8.82,10.35,0.27
22-08-18,1,1.75,23.8,739.5,130.8,11.02,714,8.82,10.4,0.29
22-08-18,1,2,23.8,739.6,126.4,10.6,715,8.77,10.93,0.39
22-08-18,1,2.25,23.7,739.6,116.2,9.82,717,8.72,11.01,0.42
22-08-18,1,2.5,23.6,739.5,109.4,9.29,719,8.69,10.61,0.43
22-08-18,1,2.75,23.4,739.4,81.6,6.94,744,8.3,8.85,0.47
22-08-18,1,3,23.3,739.4,78.3,6.66,755,8.18,8.44,0.43
22-08-18,1,3.25,23.1,739.5,64.5,5.46,792,7.89,8.66,0.57
22-08-18,2,0,24.2,739.3,104.4,8.74,715,8.83,3.6,0
22-08-18,2,0.5,22.9,739.4,81.2,7.04,722,8.68,2.86,0
22-08-18,3,0,24.9,739.3,174.9,14.41,740,8.99,7.18,0.23
22-08-18,3,0.5,24.5,739.3,150.7,12.39,749,8.84,23.84,0.62
22-08-18,3,0.75,24.2,739.3,115.6,9.64,807,8.46,9.07,0.47
22-08-18,3,1,23.2,739.3,80.6,6.83,857,8.12,4.78,0.01
22-08-18,3,1.25,22.6,739.3,64.1,5.52,881,7.93,2.82,0
22-08-18,4,0,24.9,739.2,139.6,11.54,714,8.94,2.83,0
22-08-18,4,0.5,24.3,739.2,100.1,8.38,721,8.7,2.72,0
22-08-18,4,0.75,23.8,739.2,52.3,4.36,733,8.18,3.25,0
22-08-18,5,0,24.5,739,126.6,10.55,716,8.86,5.75,0.04
22-08-18,5,0.5,24.4,739,127,10.59,716,8.85,7.09,0.08
22-08-18,5,0.75,24.4,739.1,127.3,10.61,716,8.85,6.34,0.09
22-08-18,5,1,24.4,739.1,127.5,10.63,716,8.85,7.4,0.12
22-08-18,5,1.25,24.4,739.1,127.6,10.64,716,8.85,7.55,0.12
22-08-18,5,1.5,24.4,739,127.7,10.66,715,8.85,7.3,0.09
22-08-18,5,1.75,24,739.1,127,10.67,714,8.85,10.27,0.3
22-08-18,5,2,23.5,739.2,117.2,9.88,714,8.81,10.4,0.38
22-08-18,5,2.25,23.4,739.2,111,9.36,715,8.78,10.11,0.42
22-08-18,5,2.5,23.3,739.2,106.6,9.06,715,8.77,10.63,
22-08-18,6,0,25.6,738.8,187.4,15.14,700,9.36,4.38,0.15
22-08-18,6,0.5,24.2,738.8,159.1,13.5,696,9.29,3.09,0
22-08-18,6,0.75,23.9,738.8,133.1,11.28,698,9.23,1.71,0.14
22-08-18,6,1,23.7,738.8,103.4,8.67,709,9.02,1.81,0
22-08-18,6,1.25,23.5,738.7,62.4,5.2,723,8.73,2.82,0
22-08-18,7,0,25.1,739,149.5,12.32,706,9.06,3.33,0
22-08-18,7,0.5,25.1,739,157.3,12.45,706,9.05,3.23,0
22-08-18,7,0.75,25,739,151.8,12.49,707,9.05,7.71,0
22-08-18,7,1,24.9,739,153,12.69,707,9.05,4.1,0
22-08-18,7,1.25,24.6,739,156.4,12.47,706,9.08,5.32,0
22-08-18,7,1.5,24.3,739,140.7,11.73,707,9.02,5.49,0.08
22-08-18,8,0,25.6,738.5,152.2,12.43,719,8.99,6.33,0.08
22-08-18,8,0.5,24.5,738.5,140,11.6,720,8.85,7.78,0.14
22-08-18,8,0.75,23.6,738.4,54.5,4.58,741,8.05,6.4,1.34
